sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362239.1	219521	169086	77.0250	169083	99.9982	169066	99.9899	3	0.0018	169069	99.9899	2159	1.2769	2142	99.2126	2139	99.0736	9	0.4169	11	0.5095	37012	100.0000	37764	100.0000	0.9959
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362241.1	210193	169067	80.4342	169031	99.9787	169015	99.9905	36	0.0213	169051	99.9905	1587	0.9387	1571	98.9918	1550	97.6686	8	0.5041	13	0.8192	39921	100.0000	39901	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362238.1	132934	103242	77.6641	103210	99.9690	103195	99.9855	32	0.0310	103227	99.9855	1005	0.9734	990	98.5075	968	96.3184	12	1.1940	13	1.2935	5177	100.0000	5173	100.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362234.1	108754	107357	98.7154	107339	99.9832	107328	99.9898	18	0.0168	107346	99.9898	763	0.7107	752	98.5583	745	97.6409	7	0.9174	7	0.9174	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362223.1	98921	77898	78.7477	77862	99.9538	77856	99.9923	36	0.0462	77892	99.9923	1186	1.5225	1180	99.4941	1148	96.7960	10	0.8432	6	0.5059	6765	100.0000	6789	100.0000	0.9997
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362237.1	94025	78179	83.1470	78174	99.9936	78166	99.9898	5	0.0064	78171	99.9898	563	0.7201	555	98.5790	550	97.6909	4	0.7105	6	1.0657	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362236.1	89383	1182	1.3224	1182	100.0000	1181	99.9154	0	0.0000	1181	99.9154	128	10.8291	127	99.2188	127	99.2188	0	0.0000	1	0.7812	43564	100.0000	43556	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362235.1	78826	73086	92.7181	73046	99.9453	73033	99.9822	40	0.0547	73073	99.9822	778	1.0645	765	98.3290	738	94.8586	13	1.6710	17	2.1851	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362233.1	76893	69037	89.7832	69034	99.9957	69026	99.9884	3	0.0043	69029	99.9884	713	1.0328	705	98.8780	702	98.4572	5	0.7013	4	0.5610	6504	100.0000	6497	100.0000	0.9998
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362232.1	72790	69998	96.1643	69989	99.9871	69983	99.9914	9	0.0129	69992	99.9914	890	1.2715	884	99.3258	879	98.7640	3	0.3371	4	0.4494	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362231.1	43383	39812	91.7687	39810	99.9950	39803	99.9824	2	0.0050	39805	99.9824	387	0.9721	380	98.1912	378	97.6744	5	1.2920	4	1.0336	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362229.1	27248	148	0.5432	148	100.0000	148	100.0000	0	0.0000	148	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	18535	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362225.1	18137	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	18137	100.0000	18137	100.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362230.1	15396	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	15396	100.0000	15396	100.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362228.1	13291	5435	40.8923	5435	100.0000	5434	99.9816	0	0.0000	5434	99.9816	44	0.8096	43	97.7273	43	97.7273	0	0.0000	1	2.2727	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362221.1	9144	2192	23.9720	2192	100.0000	2192	100.0000	0	0.0000	2192	100.0000	4	0.1825	4	100.0000	4	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362224.1	7092	109	1.5369	109	100.0000	109	100.0000	0	0.0000	109	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362218.1	5650	814	14.4071	814	100.0000	814	100.0000	0	0.0000	814	100.0000	1	0.1229	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362222.1	3701	175	4.7285	175	100.0000	175	100.0000	0	0.0000	175	100.0000	5	2.8571	5	100.0000	5	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362227.1	3561	789	22.1567	789	100.0000	789	100.0000	0	0.0000	789	100.0000	13	1.6477	13	100.0000	13	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362219.1	2546	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362217.1	2374	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
sampleA	sampleB	GCF_000154205.1_ASM15420v1_genomic	NZ_DS362226.1	2244	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
